dc.identifier.uri	dc.source.uri	dc.creator	dc.relation
https://hdl.handle.net/10794/490	https://spraakbanken.gu.se/en/resources/kubhist2-nyadagligtallehanda-1890	n/a, n/a	
https://hdl.handle.net/10794/491	https://spraakbanken.gu.se/en/resources/kubhist2-nyakarlskronaweckoblad-1870	n/a, n/a	
https://hdl.handle.net/10794/492	https://spraakbanken.gu.se/en/resources/kubhist2-nyawermlandstidningen-1850	n/a, n/a	
https://hdl.handle.net/10794/493	https://spraakbanken.gu.se/en/resources/kubhist2-nyawermlandstidningen-1860	n/a, n/a	
https://hdl.handle.net/10794/494	https://spraakbanken.gu.se/en/resources/kubhist2-nyawermlandstidningen-1870	n/a, n/a	
https://hdl.handle.net/10794/495	https://spraakbanken.gu.se/en/resources/kubhist2-nyawermlandstidningen-1880	n/a, n/a	
https://hdl.handle.net/10794/496	https://spraakbanken.gu.se/en/resources/kubhist2-nyawermlandstidningen-1890	n/a, n/a	
https://hdl.handle.net/10794/497	https://spraakbanken.gu.se/en/resources/kubhist2-nyawexjobladet-1840	n/a, n/a	
https://hdl.handle.net/10794/498	https://spraakbanken.gu.se/en/resources/kubhist2-nyawexjobladet-1850	n/a, n/a	
https://hdl.handle.net/10794/499	https://spraakbanken.gu.se/en/resources/kubhist2-nyawexjobladet-1860	n/a, n/a	
https://hdl.handle.net/10794/500	https://spraakbanken.gu.se/en/resources/kubhist2-nyawexjobladet-1870	n/a, n/a	
https://hdl.handle.net/10794/501	https://spraakbanken.gu.se/en/resources/kubhist2-nyawexjobladet-1880	n/a, n/a	
https://hdl.handle.net/10794/502	https://spraakbanken.gu.se/en/resources/kubhist2-nyawexjobladet-1890	n/a, n/a	
https://hdl.handle.net/10794/503	https://spraakbanken.gu.se/en/resources/kubhist2-nyttallvarochskamt-1840	n/a, n/a	
https://hdl.handle.net/10794/504	https://spraakbanken.gu.se/en/resources/kubhist2-nyttallvarochskamt-1850	n/a, n/a	
https://hdl.handle.net/10794/505	https://spraakbanken.gu.se/en/resources/kubhist2-nyttochgammalt-1780	n/a, n/a	
https://hdl.handle.net/10794/506	https://spraakbanken.gu.se/en/resources/kubhist2-nyttochgammalt-1790	n/a, n/a	
https://hdl.handle.net/10794/507	https://spraakbanken.gu.se/en/resources/kubhist2-nyttochgammalt-1800	n/a, n/a	
https://hdl.handle.net/10794/508	https://spraakbanken.gu.se/en/resources/kubhist2-nyttochgammalt-1810	n/a, n/a	
https://hdl.handle.net/10794/509	https://spraakbanken.gu.se/en/resources/kubhist2-ostergotlandsveckoblad-1880	n/a, n/a	
https://hdl.handle.net/10794/510	https://spraakbanken.gu.se/en/resources/kubhist2-ostergotlandsveckoblad-1890	n/a, n/a	
https://hdl.handle.net/10794/511	https://spraakbanken.gu.se/en/resources/kubhist2-ostgotacorrespondenten-1830	n/a, n/a	
https://hdl.handle.net/10794/512	https://spraakbanken.gu.se/en/resources/kubhist2-ostgotacorrespondenten-1840	n/a, n/a	
https://hdl.handle.net/10794/513	https://spraakbanken.gu.se/en/resources/kubhist2-ostgotacorrespondenten-1850	n/a, n/a	
https://hdl.handle.net/10794/514	https://spraakbanken.gu.se/en/resources/kubhist2-ostgotacorrespondenten-1860	n/a, n/a	
https://hdl.handle.net/10794/515	https://spraakbanken.gu.se/en/resources/kubhist2-ostgotacorrespondenten-1870	n/a, n/a	
https://hdl.handle.net/10794/516	https://spraakbanken.gu.se/en/resources/kubhist2-ostgotacorrespondenten-1880	n/a, n/a	
https://hdl.handle.net/10794/517	https://spraakbanken.gu.se/en/resources/kubhist2-ostgotacorrespondenten-1890	n/a, n/a	
https://hdl.handle.net/10794/518	https://spraakbanken.gu.se/en/resources/kubhist2-ostgotaposten-1890	n/a, n/a	
https://hdl.handle.net/10794/519	https://spraakbanken.gu.se/en/resources/kubhist2-ostgotaposten-1900	n/a, n/a	
https://hdl.handle.net/10794/520	https://spraakbanken.gu.se/en/resources/kubhist2-post-ochinrikestidningar-1820	n/a, n/a	
https://hdl.handle.net/10794/521	https://spraakbanken.gu.se/en/resources/kubhist2-post-ochinrikestidningar-1830	n/a, n/a	
https://hdl.handle.net/10794/522	https://spraakbanken.gu.se/en/resources/kubhist2-post-ochinrikestidningar-1840	n/a, n/a	
https://hdl.handle.net/10794/523	https://spraakbanken.gu.se/en/resources/kubhist2-post-ochinrikestidningar-1850	n/a, n/a	
https://hdl.handle.net/10794/524	https://spraakbanken.gu.se/en/resources/kubhist2-post-ochinrikestidningar-1860	n/a, n/a	
https://hdl.handle.net/10794/525	https://spraakbanken.gu.se/en/resources/kubhist2-post-ochinrikestidningar-1870	n/a, n/a	
https://hdl.handle.net/10794/526	https://spraakbanken.gu.se/en/resources/kubhist2-post-ochinrikestidningar-1880	n/a, n/a	
https://hdl.handle.net/10794/527	https://spraakbanken.gu.se/en/resources/kubhist2-post-ochinrikestidningar-1890	n/a, n/a	
https://hdl.handle.net/10794/528	https://spraakbanken.gu.se/en/resources/kubhist2-posttidningar-1640	n/a, n/a	
https://hdl.handle.net/10794/529	https://spraakbanken.gu.se/en/resources/kubhist2-posttidningar-1650	n/a, n/a	
https://hdl.handle.net/10794/530	https://spraakbanken.gu.se/en/resources/kubhist2-posttidningar-1660	n/a, n/a	
https://hdl.handle.net/10794/531	https://spraakbanken.gu.se/en/resources/kubhist2-posttidningar-1670	n/a, n/a	
https://hdl.handle.net/10794/532	https://spraakbanken.gu.se/en/resources/kubhist2-posttidningar-1680	n/a, n/a	
https://hdl.handle.net/10794/533	https://spraakbanken.gu.se/en/resources/kubhist2-posttidningar-1690	n/a, n/a	
https://hdl.handle.net/10794/534	https://spraakbanken.gu.se/en/resources/kubhist2-posttidningar-1700	n/a, n/a	
https://hdl.handle.net/10794/535	https://spraakbanken.gu.se/en/resources/kubhist2-posttidningar-1710	n/a, n/a	
https://hdl.handle.net/10794/536	https://spraakbanken.gu.se/en/resources/kubhist2-posttidningar-1720	n/a, n/a	
https://hdl.handle.net/10794/537	https://spraakbanken.gu.se/en/resources/kubhist2-posttidningar-1730	n/a, n/a	
https://hdl.handle.net/10794/538	https://spraakbanken.gu.se/en/resources/kubhist2-posttidningar-1740	n/a, n/a	
https://hdl.handle.net/10794/539	https://spraakbanken.gu.se/en/resources/kubhist2-posttidningar-1750	n/a, n/a	
https://hdl.handle.net/10794/540	https://spraakbanken.gu.se/en/resources/kubhist2-posttidningar-1760	n/a, n/a	
https://hdl.handle.net/10794/541	https://spraakbanken.gu.se/en/resources/kubhist2-posttidningar-1770	n/a, n/a	
https://hdl.handle.net/10794/542	https://spraakbanken.gu.se/en/resources/kubhist2-posttidningar-1780	n/a, n/a	
https://hdl.handle.net/10794/543	https://spraakbanken.gu.se/en/resources/kubhist2-posttidningar-1790	n/a, n/a	
https://hdl.handle.net/10794/544	https://spraakbanken.gu.se/en/resources/kubhist2-posttidningar-1800	n/a, n/a	
https://hdl.handle.net/10794/545	https://spraakbanken.gu.se/en/resources/kubhist2-posttidningar-1810	n/a, n/a	
https://hdl.handle.net/10794/546	https://spraakbanken.gu.se/en/resources/kubhist2-posttidningar-1820	n/a, n/a	
https://hdl.handle.net/10794/547	https://spraakbanken.gu.se/en/resources/kubhist2-stnlk-1870	n/a, n/a	
https://hdl.handle.net/10794/548	https://spraakbanken.gu.se/en/resources/kubhist2-stockholmsdagblad-1820	n/a, n/a	
https://hdl.handle.net/10794/549	https://spraakbanken.gu.se/en/resources/kubhist2-stockholmsdagblad-1830	n/a, n/a	
https://hdl.handle.net/10794/550	https://spraakbanken.gu.se/en/resources/kubhist2-stockholmsdagblad-1840	n/a, n/a	
https://hdl.handle.net/10794/551	https://spraakbanken.gu.se/en/resources/kubhist2-stockholmsdagblad-1850	n/a, n/a	
https://hdl.handle.net/10794/552	https://spraakbanken.gu.se/en/resources/kubhist2-stockholmsdagblad-1860	n/a, n/a	
https://hdl.handle.net/10794/553	https://spraakbanken.gu.se/en/resources/kubhist2-stockholmsdagblad-1870	n/a, n/a	
https://hdl.handle.net/10794/554	https://spraakbanken.gu.se/en/resources/kubhist2-stockholmsdagblad-1880	n/a, n/a	
https://hdl.handle.net/10794/555	https://spraakbanken.gu.se/en/resources/kubhist2-stockholmsdagblad-1890	n/a, n/a	
https://hdl.handle.net/10794/556	https://spraakbanken.gu.se/en/resources/kubhist2-stockholmsposten-1770	n/a, n/a	
https://hdl.handle.net/10794/557	https://spraakbanken.gu.se/en/resources/kubhist2-stockholmsposten-1780	n/a, n/a	
https://hdl.handle.net/10794/558	https://spraakbanken.gu.se/en/resources/kubhist2-stockholmsposten-1790	n/a, n/a	
https://hdl.handle.net/10794/559	https://spraakbanken.gu.se/en/resources/kubhist2-stockholmsposten-1800	n/a, n/a	
https://hdl.handle.net/10794/560	https://spraakbanken.gu.se/en/resources/kubhist2-stockholmsposten-1810	n/a, n/a	
https://hdl.handle.net/10794/561	https://spraakbanken.gu.se/en/resources/kubhist2-stockholmsposten-1820	n/a, n/a	
https://hdl.handle.net/10794/562	https://spraakbanken.gu.se/en/resources/kubhist2-stockholmsposten-1830	n/a, n/a	
https://hdl.handle.net/10794/563	https://spraakbanken.gu.se/en/resources/kubhist2-sundsvallstidning-1880	n/a, n/a	
https://hdl.handle.net/10794/564	https://spraakbanken.gu.se/en/resources/kubhist2-sundsvallstidning-1890	n/a, n/a	
https://hdl.handle.net/10794/565	https://spraakbanken.gu.se/en/resources/kubhist2-tfwbsol-1840	n/a, n/a	
https://hdl.handle.net/10794/566	https://spraakbanken.gu.se/en/resources/kubhist2-tfwbsol-1850	n/a, n/a	
https://hdl.handle.net/10794/567	https://spraakbanken.gu.se/en/resources/kubhist2-tfwbsol-1860	n/a, n/a	
https://hdl.handle.net/10794/568	https://spraakbanken.gu.se/en/resources/kubhist2-tfwbsol-1870	n/a, n/a	
https://hdl.handle.net/10794/569	https://spraakbanken.gu.se/en/resources/kubhist2-tfwbsol-1880	n/a, n/a	
https://hdl.handle.net/10794/570	https://spraakbanken.gu.se/en/resources/kubhist2-tfwbsol-1890	n/a, n/a	
https://hdl.handle.net/10794/571	https://spraakbanken.gu.se/en/resources/kubhist2-umebladet-1840	n/a, n/a	
https://hdl.handle.net/10794/572	https://spraakbanken.gu.se/en/resources/kubhist2-umebladet-1850	n/a, n/a	
https://hdl.handle.net/10794/573	https://spraakbanken.gu.se/en/resources/kubhist2-umebladet-1860	n/a, n/a	
https://hdl.handle.net/10794/574	https://spraakbanken.gu.se/en/resources/kubhist2-umebladet-1870	n/a, n/a	
https://hdl.handle.net/10794/575	https://spraakbanken.gu.se/en/resources/kubhist2-umebladet-1880	n/a, n/a	
https://hdl.handle.net/10794/576	https://spraakbanken.gu.se/en/resources/kubhist2-umebladet-1890	n/a, n/a	
https://hdl.handle.net/10794/577	https://spraakbanken.gu.se/en/resources/kubhist2-upsala-1840	n/a, n/a	
https://hdl.handle.net/10794/578	https://spraakbanken.gu.se/en/resources/kubhist2-upsala-1850	n/a, n/a	
https://hdl.handle.net/10794/579	https://spraakbanken.gu.se/en/resources/kubhist2-upsala-1860	n/a, n/a	
https://hdl.handle.net/10794/580	https://spraakbanken.gu.se/en/resources/kubhist2-upsala-1870	n/a, n/a	
https://hdl.handle.net/10794/581	https://spraakbanken.gu.se/en/resources/kubhist2-upsala-1880	n/a, n/a	
https://hdl.handle.net/10794/582	https://spraakbanken.gu.se/en/resources/kubhist2-upsala-1890	n/a, n/a	
https://hdl.handle.net/10794/583	https://spraakbanken.gu.se/en/resources/kubhist2-vestmanlandslanstidning-1830	n/a, n/a	
https://hdl.handle.net/10794/584	https://spraakbanken.gu.se/en/resources/kubhist2-vestmanlandslanstidning-1840	n/a, n/a	
https://hdl.handle.net/10794/585	https://spraakbanken.gu.se/en/resources/kubhist2-vestmanlandslanstidning-1850	n/a, n/a	
https://hdl.handle.net/10794/586	https://spraakbanken.gu.se/en/resources/kubhist2-vestmanlandslanstidning-1860	n/a, n/a	
https://hdl.handle.net/10794/587	https://spraakbanken.gu.se/en/resources/kubhist2-vestmanlandslanstidning-1870	n/a, n/a	
https://hdl.handle.net/10794/588	https://spraakbanken.gu.se/en/resources/kubhist2-vestmanlandslanstidning-1880	n/a, n/a	
https://hdl.handle.net/10794/589	https://spraakbanken.gu.se/en/resources/kubhist2-vestmanlandslanstidning-1890	n/a, n/a	
https://hdl.handle.net/10794/590	https://spraakbanken.gu.se/en/resources/kubhist2-wermlandslanstidning-1870	n/a, n/a	
https://hdl.handle.net/10794/591	https://spraakbanken.gu.se/en/resources/kubhist2-wermlandstidningen-1840	n/a, n/a	
https://hdl.handle.net/10794/592	https://spraakbanken.gu.se/en/resources/kubhist2-wermlandstidningen-1850	n/a, n/a	
https://hdl.handle.net/10794/593	https://spraakbanken.gu.se/en/resources/kubhist2-wernamotidning-1870	n/a, n/a	
https://hdl.handle.net/10794/594	https://spraakbanken.gu.se/en/resources/kubhist2-wernamotidning-1880	n/a, n/a	
https://hdl.handle.net/10794/595	https://spraakbanken.gu.se/en/resources/kubhist2-wexjobladet-1810	n/a, n/a	
https://hdl.handle.net/10794/596	https://spraakbanken.gu.se/en/resources/kubhist2-wexjobladet-1820	n/a, n/a	
https://hdl.handle.net/10794/597	https://spraakbanken.gu.se/en/resources/kubhist2-wexjobladet-1830	n/a, n/a	
https://hdl.handle.net/10794/598	https://spraakbanken.gu.se/en/resources/kubhist2-wexjobladet-1840	n/a, n/a	
https://hdl.handle.net/10794/599	https://spraakbanken.gu.se/en/resources/kubhist2-wexjobladet-1850	n/a, n/a	
https://hdl.handle.net/10794/600	https://spraakbanken.gu.se/en/resources/kubord-afb-2010	n/a, n/a	
https://hdl.handle.net/10794/601	https://spraakbanken.gu.se/en/resources/kubord-afb-2011	n/a, n/a	
https://hdl.handle.net/10794/602	https://spraakbanken.gu.se/en/resources/kubord-afb-2012	n/a, n/a	
https://hdl.handle.net/10794/603	https://spraakbanken.gu.se/en/resources/kubord-afb-2013	n/a, n/a	
https://hdl.handle.net/10794/604	https://spraakbanken.gu.se/en/resources/kubord-afb-2014	n/a, n/a	
https://hdl.handle.net/10794/605	https://spraakbanken.gu.se/en/resources/kubord-afb-2015	n/a, n/a	
https://hdl.handle.net/10794/606	https://spraakbanken.gu.se/en/resources/kubord-afb-2016	n/a, n/a	
https://hdl.handle.net/10794/607	https://spraakbanken.gu.se/en/resources/kubord-afb-2017	n/a, n/a	
https://hdl.handle.net/10794/608	https://spraakbanken.gu.se/en/resources/kubord-afb-2018	n/a, n/a	
https://hdl.handle.net/10794/609	https://spraakbanken.gu.se/en/resources/kubord-afb-2019	n/a, n/a	
https://hdl.handle.net/10794/610	https://spraakbanken.gu.se/en/resources/kubord-afb-2020	n/a, n/a	
https://hdl.handle.net/10794/611	https://spraakbanken.gu.se/en/resources/kubord-afb-2021	n/a, n/a	
https://hdl.handle.net/10794/612	https://spraakbanken.gu.se/en/resources/kubord-dn-2000	n/a, n/a	
https://hdl.handle.net/10794/613	https://spraakbanken.gu.se/en/resources/kubord-dn-2001	n/a, n/a	
https://hdl.handle.net/10794/614	https://spraakbanken.gu.se/en/resources/kubord-dn-2002	n/a, n/a	
https://hdl.handle.net/10794/615	https://spraakbanken.gu.se/en/resources/kubord-dn-2003	n/a, n/a	
https://hdl.handle.net/10794/616	https://spraakbanken.gu.se/en/resources/kubord-dn-2004	n/a, n/a	
https://hdl.handle.net/10794/617	https://spraakbanken.gu.se/en/resources/kubord-dn-2005	n/a, n/a	
https://hdl.handle.net/10794/618	https://spraakbanken.gu.se/en/resources/kubord-dn-2006	n/a, n/a	
https://hdl.handle.net/10794/619	https://spraakbanken.gu.se/en/resources/kubord-dn-2007	n/a, n/a	
https://hdl.handle.net/10794/620	https://spraakbanken.gu.se/en/resources/kubord-dn-2008	n/a, n/a	
https://hdl.handle.net/10794/621	https://spraakbanken.gu.se/en/resources/kubord-dn-2009	n/a, n/a	
https://hdl.handle.net/10794/622	https://spraakbanken.gu.se/en/resources/kubord-dn-2010	n/a, n/a	
https://hdl.handle.net/10794/623	https://spraakbanken.gu.se/en/resources/kubord-dn-2011	n/a, n/a	
https://hdl.handle.net/10794/624	https://spraakbanken.gu.se/en/resources/kubord-dn-2012	n/a, n/a	
https://hdl.handle.net/10794/625	https://spraakbanken.gu.se/en/resources/kubord-dn-2013	n/a, n/a	
https://hdl.handle.net/10794/626	https://spraakbanken.gu.se/en/resources/kubord-dn-2014	n/a, n/a	
https://hdl.handle.net/10794/627	https://spraakbanken.gu.se/en/resources/kubord-dn-2015	n/a, n/a	
https://hdl.handle.net/10794/628	https://spraakbanken.gu.se/en/resources/kubord-dn-2016	n/a, n/a	
https://hdl.handle.net/10794/629	https://spraakbanken.gu.se/en/resources/kubord-dn-2017	n/a, n/a	
https://hdl.handle.net/10794/630	https://spraakbanken.gu.se/en/resources/kubord-dn-2018	n/a, n/a	
https://hdl.handle.net/10794/631	https://spraakbanken.gu.se/en/resources/kubord-dn-2019	n/a, n/a	
https://hdl.handle.net/10794/632	https://spraakbanken.gu.se/en/resources/kubord-dn-2020	n/a, n/a	
https://hdl.handle.net/10794/633	https://spraakbanken.gu.se/en/resources/kubord-dn-2021	n/a, n/a	
https://hdl.handle.net/10794/634	https://spraakbanken.gu.se/en/resources/kubord-exp-2010	n/a, n/a	
https://hdl.handle.net/10794/635	https://spraakbanken.gu.se/en/resources/kubord-exp-2011	n/a, n/a	
https://hdl.handle.net/10794/636	https://spraakbanken.gu.se/en/resources/kubord-exp-2012	n/a, n/a	
https://hdl.handle.net/10794/637	https://spraakbanken.gu.se/en/resources/kubord-exp-2013	n/a, n/a	
https://hdl.handle.net/10794/638	https://spraakbanken.gu.se/en/resources/kubord-exp-2014	n/a, n/a	
https://hdl.handle.net/10794/639	https://spraakbanken.gu.se/en/resources/kubord-exp-2015	n/a, n/a	
https://hdl.handle.net/10794/640	https://spraakbanken.gu.se/en/resources/kubord-exp-2016	n/a, n/a	
https://hdl.handle.net/10794/641	https://spraakbanken.gu.se/en/resources/kubord-exp-2017	n/a, n/a	
https://hdl.handle.net/10794/642	https://spraakbanken.gu.se/en/resources/kubord-exp-2018	n/a, n/a	
https://hdl.handle.net/10794/643	https://spraakbanken.gu.se/en/resources/kubord-exp-2019	n/a, n/a	
https://hdl.handle.net/10794/644	https://spraakbanken.gu.se/en/resources/kubord-exp-2020	n/a, n/a	
https://hdl.handle.net/10794/645	https://spraakbanken.gu.se/en/resources/kubord-exp-2021	n/a, n/a	
https://hdl.handle.net/10794/646	https://spraakbanken.gu.se/en/resources/kubord-gp-2013	n/a, n/a	
https://hdl.handle.net/10794/647	https://spraakbanken.gu.se/en/resources/kubord-gp-2014	n/a, n/a	
https://hdl.handle.net/10794/648	https://spraakbanken.gu.se/en/resources/kubord-gp-2015	n/a, n/a	
https://hdl.handle.net/10794/649	https://spraakbanken.gu.se/en/resources/kubord-gp-2016	n/a, n/a	
https://hdl.handle.net/10794/650	https://spraakbanken.gu.se/en/resources/kubord-gp-2017	n/a, n/a	
https://hdl.handle.net/10794/651	https://spraakbanken.gu.se/en/resources/kubord-gp-2018	n/a, n/a	
https://hdl.handle.net/10794/652	https://spraakbanken.gu.se/en/resources/kubord-gp-2019	n/a, n/a	
https://hdl.handle.net/10794/653	https://spraakbanken.gu.se/en/resources/kubord-gp-2020	n/a, n/a	
https://hdl.handle.net/10794/654	https://spraakbanken.gu.se/en/resources/kubord-gp-2021	n/a, n/a	
https://hdl.handle.net/10794/655	https://spraakbanken.gu.se/en/resources/kubord-ogc-2013	n/a, n/a	
https://hdl.handle.net/10794/656	https://spraakbanken.gu.se/en/resources/kubord-ogc-2014	n/a, n/a	
https://hdl.handle.net/10794/657	https://spraakbanken.gu.se/en/resources/kubord-ogc-2015	n/a, n/a	
https://hdl.handle.net/10794/658	https://spraakbanken.gu.se/en/resources/kubord-ogc-2016	n/a, n/a	
https://hdl.handle.net/10794/659	https://spraakbanken.gu.se/en/resources/kubord-ogc-2017	n/a, n/a	
https://hdl.handle.net/10794/660	https://spraakbanken.gu.se/en/resources/kubord-ogc-2018	n/a, n/a	
https://hdl.handle.net/10794/661	https://spraakbanken.gu.se/en/resources/kubord-ogc-2019	n/a, n/a	
https://hdl.handle.net/10794/662	https://spraakbanken.gu.se/en/resources/kubord-ogc-2020	n/a, n/a	
https://hdl.handle.net/10794/663	https://spraakbanken.gu.se/en/resources/kubord-ogc-2021	n/a, n/a	
https://hdl.handle.net/10794/664	https://spraakbanken.gu.se/en/resources/kubord-ss-2013	n/a, n/a	
https://hdl.handle.net/10794/665	https://spraakbanken.gu.se/en/resources/kubord-ss-2014	n/a, n/a	
https://hdl.handle.net/10794/666	https://spraakbanken.gu.se/en/resources/kubord-ss-2016	n/a, n/a	
https://hdl.handle.net/10794/667	https://spraakbanken.gu.se/en/resources/kubord-ss-2017	n/a, n/a	
https://hdl.handle.net/10794/668	https://spraakbanken.gu.se/en/resources/kubord-ss-2018	n/a, n/a	
https://hdl.handle.net/10794/669	https://spraakbanken.gu.se/en/resources/kubord-ss-2019	n/a, n/a	
https://hdl.handle.net/10794/670	https://spraakbanken.gu.se/en/resources/kubord-ss-2020	n/a, n/a	
https://hdl.handle.net/10794/671	https://spraakbanken.gu.se/en/resources/kubord-ss-2021	n/a, n/a	
https://hdl.handle.net/10794/672	https://spraakbanken.gu.se/en/resources/kubord-svd-2010	n/a, n/a	
https://hdl.handle.net/10794/673	https://spraakbanken.gu.se/en/resources/kubord-svd-2011	n/a, n/a	
https://hdl.handle.net/10794/674	https://spraakbanken.gu.se/en/resources/kubord-svd-2012	n/a, n/a	
https://hdl.handle.net/10794/675	https://spraakbanken.gu.se/en/resources/kubord-svd-2013	n/a, n/a	
https://hdl.handle.net/10794/676	https://spraakbanken.gu.se/en/resources/kubord-svd-2014	n/a, n/a	
https://hdl.handle.net/10794/677	https://spraakbanken.gu.se/en/resources/kubord-svd-2015	n/a, n/a	
https://hdl.handle.net/10794/678	https://spraakbanken.gu.se/en/resources/kubord-svd-2016	n/a, n/a	
https://hdl.handle.net/10794/679	https://spraakbanken.gu.se/en/resources/kubord-svd-2017	n/a, n/a	
https://hdl.handle.net/10794/680	https://spraakbanken.gu.se/en/resources/kubord-svd-2018	n/a, n/a	
https://hdl.handle.net/10794/681	https://spraakbanken.gu.se/en/resources/kubord-svd-2019	n/a, n/a	
https://hdl.handle.net/10794/682	https://spraakbanken.gu.se/en/resources/kubord-svd-2020	n/a, n/a	
https://hdl.handle.net/10794/683	https://spraakbanken.gu.se/en/resources/kubord-svd-2021	n/a, n/a	
https://hdl.handle.net/10794/684	https://spraakbanken.gu.se/en/resources/kvah	n/a, n/a	
https://hdl.handle.net/10794/685	https://spraakbanken.gu.se/en/resources/lag1800	n/a, n/a	
https://hdl.handle.net/10794/686	https://spraakbanken.gu.se/en/resources/lagtexter	n/a, n/a	
https://hdl.handle.net/10794/687	https://spraakbanken.gu.se/en/resources/landtmannen	n/a, n/a	
https://hdl.handle.net/10794/688	https://spraakbanken.gu.se/en/resources/lawline	n/a, n/a	
https://hdl.handle.net/10794/689	https://spraakbanken.gu.se/en/resources/lb	n/a, n/a	https://hdl.handle.net/10794/912
https://hdl.handle.net/10794/690	https://spraakbanken.gu.se/en/resources/litterartidskrift-helsingfors	n/a, n/a	
https://hdl.handle.net/10794/691	https://spraakbanken.gu.se/en/resources/lsi	n/a, n/a	
https://hdl.handle.net/10794/692	https://spraakbanken.gu.se/en/resources/lt1996	n/a, n/a	
https://hdl.handle.net/10794/693	https://spraakbanken.gu.se/en/resources/lt1997	n/a, n/a	
https://hdl.handle.net/10794/694	https://spraakbanken.gu.se/en/resources/lt1998	n/a, n/a	
https://hdl.handle.net/10794/695	https://spraakbanken.gu.se/en/resources/lt1999	n/a, n/a	
https://hdl.handle.net/10794/696	https://spraakbanken.gu.se/en/resources/lt2000	n/a, n/a	
https://hdl.handle.net/10794/697	https://spraakbanken.gu.se/en/resources/lt2001	n/a, n/a	
https://hdl.handle.net/10794/698	https://spraakbanken.gu.se/en/resources/lt2002	n/a, n/a	
https://hdl.handle.net/10794/699	https://spraakbanken.gu.se/en/resources/lt2003	n/a, n/a	
https://hdl.handle.net/10794/700	https://spraakbanken.gu.se/en/resources/lt2004	n/a, n/a	
https://hdl.handle.net/10794/701	https://spraakbanken.gu.se/en/resources/lt2005	n/a, n/a	
https://hdl.handle.net/10794/702	https://spraakbanken.gu.se/en/resources/lt2006	n/a, n/a	
https://hdl.handle.net/10794/703	https://spraakbanken.gu.se/en/resources/magmakolumner	n/a, n/a	
https://hdl.handle.net/10794/704	https://spraakbanken.gu.se/resurser/mathir-trad	n/a, n/a	
https://hdl.handle.net/10794/705	https://spraakbanken.gu.se/en/resources/meddelanden	n/a, n/a	
https://hdl.handle.net/10794/706	https://spraakbanken.gu.se/en/resources/moderntdv	n/a, n/a	
https://hdl.handle.net/10794/707	https://spraakbanken.gu.se/en/resources/myndighet	n/a, n/a	
https://hdl.handle.net/10794/708	https://spraakbanken.gu.se/en/resources/nyaargus	n/a, n/a	
https://hdl.handle.net/10794/709	https://spraakbanken.gu.se/en/resources/one71	n/a, n/a	
https://hdl.handle.net/10794/710	https://spraakbanken.gu.se/en/resources/openedges	Bouma, Gerlof;Coussé, Evie;Dijkstra, Trude;van der Sijs, Nicoline	
https://hdl.handle.net/10794/711	https://spraakbanken.gu.se/en/resources/ordat	n/a, n/a	
https://hdl.handle.net/10794/712	https://spraakbanken.gu.se/en/resources/osterbottenstidning2011	n/a, n/a	
https://hdl.handle.net/10794/713	https://spraakbanken.gu.se/en/resources/osterbottenstidning2012	n/a, n/a	
https://hdl.handle.net/10794/714	https://spraakbanken.gu.se/en/resources/osterbottenstidning2013	n/a, n/a	
https://hdl.handle.net/10794/715	https://spraakbanken.gu.se/en/resources/osterbottenstidning2014	n/a, n/a	
https://hdl.handle.net/10794/716	https://spraakbanken.gu.se/en/resources/ostranyland	n/a, n/a	
https://hdl.handle.net/10794/717	https://spraakbanken.gu.se/en/resources/pargaskungorelser2011	n/a, n/a	
https://hdl.handle.net/10794/718	https://spraakbanken.gu.se/en/resources/pargaskungorelser2012	n/a, n/a	
https://hdl.handle.net/10794/719	https://spraakbanken.gu.se/en/resources/parole	n/a, n/a	
https://hdl.handle.net/10794/720	https://spraakbanken.gu.se/en/resources/pe77	n/a, n/a	
https://hdl.handle.net/10794/721	https://spraakbanken.gu.se/en/resources/podiet	n/a, n/a	
https://hdl.handle.net/10794/722	https://spraakbanken.gu.se/en/resources/press65	n/a, n/a	
https://hdl.handle.net/10794/723	https://spraakbanken.gu.se/en/resources/press76	n/a, n/a	
https://hdl.handle.net/10794/724	https://spraakbanken.gu.se/en/resources/press95	n/a, n/a	
https://hdl.handle.net/10794/725	https://spraakbanken.gu.se/en/resources/press96	n/a, n/a	
https://hdl.handle.net/10794/726	https://spraakbanken.gu.se/en/resources/press97	n/a, n/a	
https://hdl.handle.net/10794/727	https://spraakbanken.gu.se/en/resources/press98	n/a, n/a	
https://hdl.handle.net/10794/728	https://spraakbanken.gu.se/en/resources/propositioner	n/a, n/a	
https://hdl.handle.net/10794/729	https://spraakbanken.gu.se/en/resources/psalmboken	n/a, n/a	
https://hdl.handle.net/10794/730	https://spraakbanken.gu.se/en/resources/rd-anf-1993-2018	n/a, n/a	
https://hdl.handle.net/10794/731	https://spraakbanken.gu.se/en/resources/rd-bet	n/a, n/a	
https://hdl.handle.net/10794/732	https://spraakbanken.gu.se/en/resources/rd-ds	n/a, n/a	
https://hdl.handle.net/10794/733	https://spraakbanken.gu.se/en/resources/rd-eun	n/a, n/a	
https://hdl.handle.net/10794/734	https://spraakbanken.gu.se/en/resources/rd-flista	n/a, n/a	
https://hdl.handle.net/10794/735	https://spraakbanken.gu.se/en/resources/rd-fpm	n/a, n/a	
